folder,image1,image2,image1_path,image2_path,dino_similarity
BrunoMars,162.jpg,194.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/162.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/194.jpg,0.4743438959121704
BrunoMars,162.jpg,175.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/162.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/175.jpg,0.4743736982345581
BrunoMars,000033.jpg,182.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000033.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/182.jpg,0.47450870275497437
BrunoMars,000033.jpg,000044.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000033.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000044.jpg,0.47461652755737305
BrunoMars,000048.jpg,182.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000048.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/182.jpg,0.4750653803348541
BrunoMars,000063.jpg,000064.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000063.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000064.jpg,0.47517627477645874
BrunoMars,000049.jpg,198.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000049.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/198.jpg,0.47525230050086975
BrunoMars,000085.jpg,159.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000085.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/159.jpg,0.47558343410491943
BrunoMars,000063.jpg,182.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000063.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/182.jpg,0.47579753398895264
BrunoMars,159.jpg,166.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/159.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/166.jpg,0.47601228952407837
BrunoMars,000085.jpg,181.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000085.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/181.jpg,0.4760158061981201
BrunoMars,000054.jpg,171.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000054.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/171.jpg,0.4763508141040802
BrunoMars,000057.jpg,000116.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000057.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000116.jpg,0.476506769657135
BrunoMars,000064.jpg,000096.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000064.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000096.jpg,0.4765373468399048
BrunoMars,000057.jpg,182.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000057.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/182.jpg,0.4768807888031006
BrunoMars,000051.jpg,194.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000051.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/194.jpg,0.47721827030181885
BrunoMars,000083.jpg,171.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000083.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/171.jpg,0.4773961901664734
BrunoMars,000006.jpg,000094.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000006.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000094.jpg,0.47785240411758423
BrunoMars,000116.jpg,193.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000116.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/193.jpg,0.47850510478019714
BrunoMars,000059.jpg,181.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000059.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/181.jpg,0.47855088114738464
BrunoMars,162.jpg,182.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/162.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/182.jpg,0.4786357581615448
BrunoMars,168.jpg,191.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/168.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/191.jpg,0.47906494140625
BrunoMars,000002.jpg,162.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000002.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/162.jpg,0.47929608821868896
BrunoMars,000051.jpg,166.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000051.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/166.jpg,0.47938019037246704
BrunoMars,171.jpg,179.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/171.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/179.jpg,0.4795874059200287
BrunoMars,182.jpg,190.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/182.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/190.jpg,0.4798440933227539
BrunoMars,000151.jpg,179.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000151.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/179.jpg,0.47985413670539856
BrunoMars,000059.jpg,166.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000059.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/166.jpg,0.47993597388267517
BrunoMars,000005.jpg,000064.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000005.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000064.jpg,0.4800164997577667
BrunoMars,000151.jpg,189.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000151.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/189.jpg,0.4801734685897827
BrunoMars,000002.jpg,000034.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000002.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000034.jpg,0.4801763892173767
BrunoMars,000059.jpg,000151.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000059.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000151.jpg,0.480624258518219
BrunoMars,000083.jpg,000098.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000083.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000098.jpg,0.4806605577468872
BrunoMars,000002.jpg,000044.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000002.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000044.jpg,0.4810802936553955
BrunoMars,000116.jpg,185.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000116.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/185.jpg,0.4812885820865631
BrunoMars,000005.jpg,000085.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000005.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000085.jpg,0.48134657740592957
BrunoMars,000031.jpg,000051.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000031.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000051.jpg,0.48143982887268066
BrunoMars,000059.jpg,190.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000059.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/190.jpg,0.48154813051223755
BrunoMars,000033.jpg,174.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000033.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/174.jpg,0.48184049129486084
BrunoMars,000008.jpg,181.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000008.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/181.jpg,0.4829360246658325
BrunoMars,161.jpg,197.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/161.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/197.jpg,0.4832184314727783
BrunoMars,000098.jpg,182.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000098.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/182.jpg,0.48352599143981934
BrunoMars,000051.jpg,000151.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000051.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000151.jpg,0.4847872257232666
BrunoMars,000054.jpg,000064.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000054.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000064.jpg,0.48481568694114685
BrunoMars,000044.jpg,168.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000044.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/168.jpg,0.4854830503463745
BrunoMars,174.jpg,182.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/174.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/182.jpg,0.485750675201416
BrunoMars,000151.jpg,172.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000151.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/172.jpg,0.48595383763313293
BrunoMars,000098.jpg,171.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000098.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/171.jpg,0.4864332675933838
BrunoMars,000085.jpg,189.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000085.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/189.jpg,0.4870711863040924
BrunoMars,000031.jpg,172.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000031.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/172.jpg,0.48731303215026855
BrunoMars,000005.jpg,168.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000005.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/168.jpg,0.48737555742263794
BrunoMars,172.jpg,174.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/172.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/174.jpg,0.48762091994285583
BrunoMars,000038.jpg,172.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000038.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/172.jpg,0.48797667026519775
BrunoMars,000059.jpg,174.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000059.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/174.jpg,0.48908889293670654
BrunoMars,170.jpg,191.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/170.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/191.jpg,0.489279180765152
BrunoMars,000025.jpg,000059.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000025.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000059.jpg,0.48981666564941406
BrunoMars,000038.jpg,000051.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000038.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000051.jpg,0.49002984166145325
BrunoMars,000030.jpg,191.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000030.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/191.jpg,0.4904342591762543
BrunoMars,000033.jpg,193.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000033.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/193.jpg,0.49067798256874084
BrunoMars,000151.jpg,185.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000151.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/185.jpg,0.4908246695995331
BrunoMars,185.jpg,194.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/185.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/194.jpg,0.49111369252204895
BrunoMars,000006.jpg,000083.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000006.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000083.jpg,0.4915226697921753
BrunoMars,179.jpg,194.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/179.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/194.jpg,0.49173396825790405
BrunoMars,000064.jpg,000071.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000064.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000071.jpg,0.4918597936630249
BrunoMars,181.jpg,193.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/181.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/193.jpg,0.4928191900253296
BrunoMars,000008.jpg,170.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000008.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/170.jpg,0.4928576946258545
BrunoMars,000002.jpg,000049.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000002.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000049.jpg,0.4931768476963043
BrunoMars,000001.jpg,000048.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000001.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000048.jpg,0.49354615807533264
BrunoMars,168.jpg,172.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/168.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/172.jpg,0.49372535943984985
BrunoMars,170.jpg,174.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/170.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/174.jpg,0.49400246143341064
BrunoMars,174.jpg,189.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/174.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/189.jpg,0.49413302540779114
BrunoMars,000005.jpg,000030.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000005.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000030.jpg,0.49433550238609314
BrunoMars,162.jpg,193.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/162.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/193.jpg,0.49504613876342773
BrunoMars,000006.jpg,193.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000006.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/193.jpg,0.49556320905685425
BrunoMars,000044.jpg,000085.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000044.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000085.jpg,0.4956825375556946
BrunoMars,000006.jpg,000008.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000006.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000008.jpg,0.4958147406578064
BrunoMars,000048.jpg,000064.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000048.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000064.jpg,0.49583762884140015
BrunoMars,000098.jpg,000151.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000098.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000151.jpg,0.49605703353881836
BrunoMars,000001.jpg,000030.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000001.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000030.jpg,0.49655917286872864
BrunoMars,000094.jpg,170.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000094.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/170.jpg,0.4967796206474304
BrunoMars,000051.jpg,179.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000051.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/179.jpg,0.49681174755096436
BrunoMars,000001.jpg,161.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000001.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/161.jpg,0.4973299503326416
BrunoMars,000063.jpg,191.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000063.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/191.jpg,0.4980701804161072
BrunoMars,000064.jpg,168.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000064.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/168.jpg,0.498964786529541
BrunoMars,000059.jpg,191.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000059.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/191.jpg,0.49904581904411316
BrunoMars,000001.jpg,179.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000001.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/179.jpg,0.4990518093109131
BrunoMars,000085.jpg,174.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000085.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/174.jpg,0.49975913763046265
BrunoMars,000002.jpg,000006.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000002.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000006.jpg,0.49983400106430054
BrunoMars,000071.jpg,000116.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000071.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000116.jpg,0.5002395510673523
BrunoMars,000006.jpg,159.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000006.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/159.jpg,0.5002692937850952
BrunoMars,000033.jpg,000063.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000033.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000063.jpg,0.5005528330802917
BrunoMars,000005.jpg,171.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000005.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/171.jpg,0.5007009506225586
BrunoMars,000008.jpg,000051.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000008.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000051.jpg,0.5016099214553833
BrunoMars,185.jpg,190.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/185.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/190.jpg,0.5022108554840088
BrunoMars,000098.jpg,172.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000098.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/172.jpg,0.5022116899490356
BrunoMars,000025.jpg,000094.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000025.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000094.jpg,0.5024523138999939
BrunoMars,000049.jpg,000051.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000049.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000051.jpg,0.5024707317352295
BrunoMars,000025.jpg,000083.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000025.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000083.jpg,0.5031036138534546
BrunoMars,000064.jpg,174.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000064.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/174.jpg,0.50371253490448
BrunoMars,000085.jpg,162.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000085.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/162.jpg,0.5039258003234863
BrunoMars,000033.jpg,000098.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000033.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000098.jpg,0.5039792060852051
BrunoMars,000005.jpg,161.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000005.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/161.jpg,0.5043627619743347
BrunoMars,000098.jpg,159.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000098.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/159.jpg,0.5047263503074646
BrunoMars,190.jpg,191.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/190.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/191.jpg,0.5051741003990173
BrunoMars,000048.jpg,185.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000048.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/185.jpg,0.505484402179718
BrunoMars,000098.jpg,166.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000098.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/166.jpg,0.5056326389312744
BrunoMars,000057.jpg,191.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000057.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/191.jpg,0.5057715773582458
BrunoMars,000063.jpg,172.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000063.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/172.jpg,0.5062261819839478
BrunoMars,000096.jpg,171.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000096.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/171.jpg,0.5066288113594055
BrunoMars,000063.jpg,000098.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000063.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000098.jpg,0.506645679473877
BrunoMars,166.jpg,168.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/166.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/168.jpg,0.5072081685066223
BrunoMars,000034.jpg,162.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000034.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/162.jpg,0.5073727369308472
BrunoMars,162.jpg,197.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/162.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/197.jpg,0.5074650645256042
BrunoMars,181.jpg,198.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/181.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/198.jpg,0.5075825452804565
BrunoMars,181.jpg,182.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/181.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/182.jpg,0.5076380968093872
BrunoMars,000008.jpg,000033.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000008.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000033.jpg,0.5078607797622681
BrunoMars,000005.jpg,000059.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000005.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000059.jpg,0.5078825354576111
BrunoMars,000034.jpg,000064.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000034.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000064.jpg,0.5082506537437439
BrunoMars,000025.jpg,000034.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000025.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000034.jpg,0.5082511901855469
BrunoMars,000008.jpg,194.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000008.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/194.jpg,0.5085232853889465
BrunoMars,181.jpg,191.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/181.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/191.jpg,0.5087144374847412
BrunoMars,000044.jpg,170.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000044.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/170.jpg,0.5088265538215637
BrunoMars,000064.jpg,000094.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000064.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/000094.jpg,0.509422779083252
BrunoMars,162.jpg,189.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/162.jpg,/data2/jiyoon/PAI-Bench/data/crawled/imgs/BrunoMars/189.jpg,0.510230541229248
